 # kk, theta, omega, gamma, Re(Ey/Ex), Im(Ey/Ex), Re(Ez/Ex), Im(Ez/Ex), energy, quality
   0.33861  82.87498   0.04258  -0.20892E-03  -0.18443E-02   0.18747E-01  -0.32525E-02   0.80361E-03   0.40474E+07   0.70139E-06
   0.50575  85.23636   0.04338  -0.45251E-03  -0.17181E-02   0.19500E-01  -0.48335E-02   0.11762E-02   0.41155E+07   0.56646E-09
   0.67331  86.42367   0.04450  -0.75158E-03  -0.14125E-02   0.20310E-01  -0.64209E-02   0.15570E-02   0.42164E+07   0.20578E-05
   0.84105  87.13759   0.04596  -0.10728E-02  -0.99999E-03   0.21205E-01  -0.79863E-02   0.19358E-02   0.43485E+07   0.79890E-06
   1.00887  87.61406   0.04778  -0.13859E-02  -0.52586E-03   0.22128E-01  -0.94866E-02   0.22965E-02   0.45016E+07   0.47745E-09
   1.17675  87.95459   0.04999  -0.16708E-02  -0.45282E-04   0.22982E-01  -0.10860E-01   0.26130E-02   0.46535E+07   0.32750E-09
   1.34466  88.21009   0.05258  -0.19217E-02   0.37652E-03   0.23659E-01  -0.12033E-01   0.28524E-02   0.47720E+07   0.47378E-09
   1.51258  88.40886   0.05557  -0.21458E-02   0.68122E-03   0.24064E-01  -0.12936E-01   0.29869E-02   0.48220E+07   0.99943E-06
